date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 8: Seek_Time_Performance (Raw Value),Smart 183: Runtime_Bad_Block (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 188: Command_Timeout (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 187: Reported_Uncorrect (Raw Value),Smart 190: Airflow_Temperature_Cel (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 195: Hardware_ECC_Recovered (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value),Smart 184: End-to-End_Error (Raw Value),op_fail_30,op_fail_15,op_fail_1
2013-05-23,0,16,,,0,,,,,,,35723,,,,,,0,0,,,,,False,False,False
2013-05-24,0,17,,,0,,,,,,,35747,,,,,,0,0,,,,,False,False,False
2013-05-25,0,17,,,0,,,,,,,35771,,,,,,0,0,,,,,False,False,False
2013-05-26,0,17,,,0,,,,,,,35795,,,,,,0,0,,,,,False,False,False
2013-05-27,0,17,,,0,,,,,,,35819,,,,,,0,0,,,,,False,False,False
2013-05-28,0,17,,,0,,,,,,,35843,,,,,,0,0,,,,,False,False,False
2013-05-29,0,17,,,0,,,,,,,35867,,,,,,0,0,,,,,False,False,False
2013-05-30,0,17,,,0,,,,,,,35891,,,,,,0,0,,,,,False,False,False
2013-05-31,0,16,,,0,,,,,,,35915,,,,,,0,0,,,,,False,False,False
2013-06-01,0,16,,,0,,,,,,,35939,,,,,,0,0,,,,,False,False,False
2013-06-02,0,16,,,0,,,,,,,35963,,,,,,0,0,,,,,False,False,False
2013-06-03,0,17,,,0,,,,,,,35987,,,,,,0,0,,,,,False,False,False
2013-06-04,0,17,,,0,,,,,,,36011,,,,,,0,0,,,,,False,False,False
2013-06-05,0,17,,,0,,,,,,,36034,,,,,,0,0,,,,,False,False,False
2013-06-06,0,16,,,0,,,,,,,36059,,,,,,0,0,,,,,False,False,False
2013-06-07,0,16,,,0,,,,,,,36082,,,,,,0,0,,,,,False,False,False
2013-06-08,0,17,,,0,,,,,,,36107,,,,,,0,0,,,,,False,False,False
2013-06-09,0,17,,,0,,,,,,,36131,,,,,,0,0,,,,,False,False,False
2013-06-10,0,17,,,0,,,,,,,36155,,,,,,0,0,,,,,False,False,False
2013-06-11,0,16,,,0,,,,,,,36179,,,,,,0,0,,,,,False,False,False
2013-06-12,0,16,,,0,,,,,,,36203,,,,,,0,0,,,,,False,False,False
2013-06-13,0,17,,,0,,,,,,,36226,,,,,,0,0,,,,,False,False,False
2013-06-14,0,16,,,0,,,,,,,36251,,,,,,0,0,,,,,False,False,False
2013-06-15,0,17,,,0,,,,,,,36275,,,,,,0,0,,,,,False,False,False
2013-06-16,0,16,,,0,,,,,,,36298,,,,,,0,0,,,,,False,False,False
2013-06-17,0,17,,,0,,,,,,,36322,,,,,,0,0,,,,,False,False,False
2013-06-18,0,17,,,0,,,,,,,36347,,,,,,0,0,,,,,False,False,False
2013-06-19,0,17,,,0,,,,,,,36370,,,,,,0,0,,,,,False,False,False
2013-06-20,0,17,,,0,,,,,,,36395,,,,,,0,0,,,,,False,False,False
2013-06-21,0,16,,,0,,,,,,,36418,,,,,,0,0,,,,,False,False,False
2013-06-22,0,17,,,0,,,,,,,36443,,,,,,0,0,,,,,False,False,False
2013-06-23,0,17,,,0,,,,,,,36466,,,,,,0,0,,,,,False,False,False
2013-06-24,0,17,,,0,,,,,,,36491,,,,,,0,0,,,,,False,False,False
2013-06-25,0,17,,,0,,,,,,,36515,,,,,,0,0,,,,,False,False,False
2013-06-26,0,17,,,0,,,,,,,36538,,,,,,0,0,,,,,False,False,False
2013-06-27,0,18,,,0,,,,,,,36563,,,,,,0,0,,,,,False,False,False
2013-06-28,0,17,,,0,,,,,,,36587,,,,,,0,0,,,,,False,False,False
2013-06-29,0,18,,,0,,,,,,,36610,,,,,,0,0,,,,,False,False,False
2013-06-30,0,17,,,0,,,,,,,36635,,,,,,0,0,,,,,False,False,False
2013-07-01,0,18,,,0,,,,,,,36658,,,,,,0,0,,,,,False,False,False
2013-07-02,0,17,,,0,,,,,,,36683,,,,,,0,0,,,,,False,False,False
2013-07-03,0,17,,,0,,,,,,,36707,,,,,,0,0,,,,,False,False,False
2013-07-04,0,18,,,0,,,,,,,36731,,,,,,0,0,,,,,False,False,False
2013-07-05,0,18,,,0,,,,,,,36755,,,,,,0,0,,,,,False,False,False
2013-07-06,0,18,,,0,,,,,,,36779,,,,,,0,0,,,,,False,False,False
2013-07-07,0,18,,,0,,,,,,,36803,,,,,,0,0,,,,,False,False,False
2013-07-08,0,17,,,0,,,,,,,36827,,,,,,0,0,,,,,False,False,False
2013-07-09,0,17,,,0,,,,,,,36851,,,,,,0,0,,,,,False,False,False
2013-07-10,0,17,,,0,,,,,,,36874,,,,,,0,0,,,,,False,False,False
2013-07-11,0,18,,,0,,,,,,,36899,,,,,,0,0,,,,,False,False,False
2013-07-12,0,17,,,0,,,,,,,36923,,,,,,0,0,,,,,False,False,False
2013-07-13,0,17,,,0,,,,,,,36946,,,,,,0,0,,,,,False,False,False
2013-07-14,0,17,,,0,,,,,,,36971,,,,,,0,0,,,,,False,False,False
2013-07-15,0,17,,,0,,,,,,,36994,,,,,,0,0,,,,,False,False,False
2013-07-16,0,17,,,0,,,,,,,37019,,,,,,0,0,,,,,False,False,False
2013-07-17,0,17,,,0,,,,,,,37043,,,,,,0,0,,,,,False,False,False
2013-07-18,0,17,,,0,,,,,,,37067,,,,,,0,0,,,,,False,False,False
2013-07-19,0,17,,,0,,,,,,,37091,,,,,,0,0,,,,,False,False,False
2013-07-20,0,17,,,0,,,,,,,37115,,,,,,0,0,,,,,False,False,False
2013-07-21,0,17,,,0,,,,,,,37139,,,,,,0,0,,,,,False,False,False
2013-07-22,0,16,,,0,,,,,,,37163,,,,,,0,0,,,,,False,False,False
2013-07-23,0,17,,,0,,,,,,,37187,,,,,,0,0,,,,,False,False,False
2013-07-24,0,16,,,0,,,,,,,37210,,,,,,0,0,,,,,False,False,False
2013-07-25,0,17,,,0,,,,,,,37235,,,,,,0,0,,,,,False,False,False
2013-07-26,0,17,,,0,,,,,,,37258,,,,,,0,0,,,,,False,False,False
2013-07-27,0,17,,,0,,,,,,,37282,,,,,,0,0,,,,,False,False,False
2013-07-28,0,17,,,0,,,,,,,37306,,,,,,0,0,,,,,False,False,False
2013-07-29,0,17,,,0,,,,,,,37331,,,,,,0,0,,,,,False,False,False
2013-07-30,0,17,,,0,,,,,,,37355,,,,,,0,0,,,,,False,False,False
2013-07-31,0,17,,,0,,,,,,,37378,,,,,,0,0,,,,,False,False,False
2013-08-01,0,17,,,0,,,,,,,37402,,,,,,0,0,,,,,False,False,False
2013-08-02,0,17,,,0,,,,,,,37426,,,,,,0,0,,,,,False,False,False
2013-08-03,0,17,,,0,,,,,,,37451,,,,,,0,0,,,,,False,False,False
2013-08-04,0,17,,,0,,,,,,,37474,,,,,,0,0,,,,,False,False,False
2013-08-05,0,17,,,0,,,,,,,37499,,,,,,0,0,,,,,False,False,False
2013-08-06,0,17,,,0,,,,,,,37522,,,,,,0,0,,,,,False,False,False
2013-08-07,0,17,,,0,,,,,,,37547,,,,,,0,0,,,,,False,False,False
2013-08-08,0,17,,,0,,,,,,,37571,,,,,,0,0,,,,,False,False,False
2013-08-09,0,17,,,0,,,,,,,37594,,,,,,0,0,,,,,False,False,False
2013-08-10,0,17,,,0,,,,,,,37618,,,,,,0,0,,,,,False,False,False
2013-08-11,0,17,,,0,,,,,,,37643,,,,,,0,0,,,,,False,False,False
2013-08-12,0,16,,,0,,,,,,,37666,,,,,,0,0,,,,,False,False,False
2013-08-13,0,17,,,0,,,,,,,37691,,,,,,0,0,,,,,False,False,False
2013-08-14,0,17,,,0,,,,,,,37714,,,,,,0,0,,,,,False,False,False
2013-08-15,0,17,,,0,,,,,,,37738,,,,,,0,0,,,,,False,False,False
2013-08-16,0,17,,,0,,,,,,,37763,,,,,,0,0,,,,,False,False,False
2013-08-17,0,17,,,0,,,,,,,37786,,,,,,0,0,,,,,False,False,False
2013-08-18,0,17,,,0,,,,,,,37811,,,,,,0,0,,,,,False,False,False
2013-08-19,0,17,,,0,,,,,,,37835,,,,,,0,0,,,,,False,False,False
2013-10-15,0,24,,,0,,,,,,,39202,,,,,,0,0,,,,,False,False,False
2013-10-16,0,23,,,0,,,,,,,39226,,,,,,0,0,,,,,False,False,False
2013-10-17,0,23,,,0,,,,,,,39250,,,,,,0,0,,,,,False,False,False
2013-10-18,0,23,,,0,,,,,,,39274,,,,,,0,0,,,,,False,False,False
2013-10-19,0,23,,,0,,,,,,,39298,,,,,,0,0,,,,,False,False,False
2013-10-20,0,23,,,0,,,,,,,39322,,,,,,0,0,,,,,False,False,False
2013-10-21,0,23,,,0,,,,,,,39346,,,,,,0,0,,,,,False,False,False
2013-10-22,0,23,,,0,,,,,,,39370,,,,,,0,0,,,,,False,False,False
2013-10-23,0,23,,,0,,,,,,,39394,,,,,,0,0,,,,,False,False,False
2013-10-24,0,23,,,0,,,,,,,39418,,,,,,0,0,,,,,False,False,False
2013-10-25,0,23,,,0,,,,,,,39442,,,,,,0,0,,,,,False,False,False
2013-10-26,0,23,,,0,,,,,,,39466,,,,,,0,0,,,,,False,False,False
2013-10-27,0,23,,,0,,,,,,,39490,,,,,,0,0,,,,,False,False,False
2013-10-28,0,23,,,0,,,,,,,39514,,,,,,0,0,,,,,False,False,False
2013-10-29,0,23,,,0,,,,,,,39538,,,,,,0,0,,,,,False,False,False
2013-10-30,0,23,,,0,,,,,,,39562,,,,,,0,0,,,,,False,False,False
2013-10-31,0,23,,,0,,,,,,,39586,,,,,,0,0,,,,,False,False,False
2013-11-01,0,23,,,0,,,,,,,39610,,,,,,0,0,,,,,False,False,False
2013-11-02,0,23,,,0,,,,,,,39634,,,,,,0,0,,,,,False,False,False
2013-11-03,0,23,,,0,,,,,,,39658,,,,,,0,0,,,,,False,False,False
2013-11-04,0,22,,,0,,,,,,,39683,,,,,,0,0,,,,,False,False,False
2013-11-05,0,22,,,0,,,,,,,39707,,,,,,0,0,,,,,False,False,False
2013-11-06,0,22,,,0,,,,,,,39731,,,,,,0,0,,,,,False,False,False
2013-11-07,0,22,,,0,,,,,,,39755,,,,,,0,0,,,,,False,False,False
2013-11-08,0,22,,,0,,,,,,,39778,,,,,,0,0,,,,,False,False,False
2013-11-09,0,22,,,0,,,,,,,39803,,,,,,0,0,,,,,False,False,False
2013-11-10,0,22,,,0,,,,,,,39827,,,,,,0,0,,,,,False,False,False
2013-11-11,0,23,,,0,,,,,,,39850,,,,,,0,0,,,,,False,False,False
2013-11-12,0,22,,,0,,,,,,,39874,,,,,,0,0,,,,,False,False,False
2013-11-13,0,22,,,0,,,,,,,39898,,,,,,0,0,,,,,False,False,False
2013-11-14,0,22,,,0,,,,,,,39923,,,,,,0,0,,,,,False,False,False
2013-11-15,0,23,,,0,,,,,,,39947,,,,,,0,0,,,,,False,False,False
2013-11-16,0,22,,,0,,,,,,,39970,,,,,,0,0,,,,,False,False,False
2013-11-17,0,22,,,0,,,,,,,39994,,,,,,0,0,,,,,False,False,False
2013-11-18,0,22,,,0,,,,,,,40018,,,,,,0,0,,,,,False,False,False
2013-11-19,0,23,,,0,,,,,,,40043,,,,,,0,0,,,,,False,False,False
2013-11-20,0,22,,,0,,,,,,,40067,,,,,,0,0,,,,,False,False,False
2013-11-21,0,23,,,0,,,,,,,40091,,,,,,0,0,,,,,False,False,False
2013-11-22,0,23,,,0,,,,,,,40114,,,,,,0,0,,,,,False,False,False
2013-11-23,0,22,,,0,,,,,,,40138,,,,,,0,0,,,,,False,False,False
2013-11-24,0,22,,,0,,,,,,,40163,,,,,,0,0,,,,,False,False,False
2013-11-25,0,22,,,0,,,,,,,40186,,,,,,0,0,,,,,False,False,False
2013-11-26,0,22,,,0,,,,,,,40210,,,,,,0,0,,,,,False,False,False
2013-11-27,0,22,,,0,,,,,,,40234,,,,,,0,0,,,,,False,False,False
2013-11-28,0,22,,,0,,,,,,,40259,,,,,,0,0,,,,,False,False,False
2013-11-29,0,21,,,0,,,,,,,40282,,,,,,0,0,,,,,False,False,False
2013-11-30,0,22,,,0,,,,,,,40307,,,,,,0,0,,,,,False,False,False
2013-12-01,0,22,,,0,,,,,,,40330,,,,,,0,0,,,,,False,False,False
2013-12-02,0,22,,,0,,,,,,,40355,,,,,,0,0,,,,,False,False,False
2013-12-03,0,23,,,0,,,,,,,40378,,,,,,0,0,,,,,False,False,False
2013-12-04,0,22,,,0,,,,,,,40402,,,,,,0,0,,,,,False,False,False
2013-12-05,0,23,,,0,,,,,,,40426,,,,,,0,0,,,,,False,False,False
2013-12-06,0,22,,,0,,,,,,,40450,,,,,,0,0,,,,,False,False,False
2013-12-07,0,22,,,0,,,,,,,40475,,,,,,0,0,,,,,False,False,False
2013-12-08,0,22,,,0,,,,,,,40498,,,,,,0,0,,,,,False,False,False
2013-12-09,0,22,,,0,,,,,,,40522,,,,,,0,0,,,,,False,False,False
2013-12-10,0,22,,,0,,,,,,,40547,,,,,,0,0,,,,,False,False,False
2013-12-11,0,22,,,0,,,,,,,40570,,,,,,0,0,,,,,False,False,False
2013-12-12,0,22,,,0,,,,,,,40595,,,,,,0,0,,,,,False,False,False
2013-12-13,0,17,,,0,,,,,,,40618,,,,,,0,0,,,,,False,False,False
2013-12-14,0,18,,,0,,,,,,,40642,,,,,,0,0,,,,,False,False,False
2013-12-15,0,17,,,0,,,,,,,40666,,,,,,0,0,,,,,False,False,False
2013-12-16,0,18,,,0,,,,,,,40690,,,,,,0,0,,,,,False,False,False
2013-12-17,0,17,,,0,,,,,,,40714,,,,,,0,0,,,,,False,False,False
2013-12-18,0,18,,,0,,,,,,,40738,,,,,,0,0,,,,,False,False,False
2013-12-19,0,18,,,0,,,,,,,40762,,,,,,0,0,,,,,False,False,False
2013-12-20,0,17,,,0,,,,,,,40786,,,,,,0,0,,,,,False,False,False
2013-12-21,0,18,,,0,,,,,,,40810,,,,,,0,0,,,,,False,False,False
2013-12-22,0,18,,,0,,,,,,,40834,,,,,,0,0,,,,,False,False,False
2013-12-23,0,17,,,0,,,,,,,40858,,,,,,0,0,,,,,False,False,False
2013-12-24,0,17,,,0,,,,,,,40882,,,,,,0,0,,,,,False,False,False
2013-12-25,0,17,,,0,,,,,,,40906,,,,,,0,0,,,,,False,False,False
2013-12-26,0,18,,,0,,,,,,,40930,,,,,,0,0,,,,,False,False,False
2013-12-27,0,18,,,0,,,,,,,40954,,,,,,0,0,,,,,False,False,False
2013-12-28,0,18,,,0,,,,,,,40978,,,,,,0,0,,,,,False,False,False
2013-12-29,0,18,,,0,,,,,,,41002,,,,,,0,0,,,,,False,False,False
2013-12-30,0,18,,,0,,,,,,,41026,,,,,,0,0,,,,,False,False,False
2013-12-31,0,18,,,0,,,,,,,41050,,,,,,0,0,,,,,False,False,False
2014-01-01,0,18,,,0,,,,,,,41074,,,,,,0,0,,,,,False,False,False
2014-01-02,0,17,,,0,,,,,,,41098,,,,,,0,0,,,,,False,False,False
2014-01-03,0,18,,,0,,,,,,,41122,,,,,,0,0,,,,,False,False,False
2014-01-04,0,17,,,0,,,,,,,41146,,,,,,0,0,,,,,False,False,False
2014-01-05,0,18,,,0,,,,,,,41170,,,,,,0,0,,,,,False,False,False
2014-01-06,0,18,,,0,,,,,,,41194,,,,,,0,0,,,,,False,False,False
2014-01-07,0,17,,,0,,,,,,,41218,,,,,,0,0,,,,,False,False,False
2014-01-08,0,18,,,0,,,,,,,41242,,,,,,0,0,,,,,False,False,False
2014-01-09,0,17,,,0,,,,,,,41266,,,,,,0,0,,,,,False,False,False
2014-01-10,0,17,,,0,,,,,,,41290,,,,,,0,0,,,,,False,False,False
2014-01-11,0,17,,,0,,,,,,,41314,,,,,,0,0,,,,,False,False,False
2014-01-12,0,17,,,0,,,,,,,41338,,,,,,0,0,,,,,False,False,False
2014-01-13,0,18,,,0,,,,,,,41362,,,,,,0,0,,,,,False,False,False
2014-01-14,0,18,,,0,,,,,,,41386,,,,,,0,0,,,,,False,False,False
2014-01-15,0,17,,,0,,,,,,,41410,,,,,,0,0,,,,,False,False,False
2014-01-16,0,18,,,0,,,,,,,41434,,,,,,0,0,,,,,False,False,False
2014-01-17,0,18,,,0,,,,,,,41458,,,,,,0,0,,,,,False,False,False
2014-01-18,0,18,,,0,,,,,,,41482,,,,,,0,0,,,,,False,False,False
2014-01-19,0,17,,,0,,,,,,,41506,,,,,,0,0,,,,,False,False,False
2014-01-20,0,18,,,0,,,,,,,41530,,,,,,0,0,,,,,False,False,False
2014-01-21,0,18,,,0,,,,,,,41554,,,,,,0,0,,,,,False,False,False
2014-01-22,0,18,,,0,,,,,,,41578,,,,,,0,0,,,,,False,False,False
2014-01-23,0,18,,,0,,,,,,,41602,,,,,,0,0,,,,,False,False,False
2014-01-24,0,17,,,0,,,,,,,41626,,,,,,0,0,,,,,False,False,False
2014-01-25,0,17,,,0,,,,,,,41650,,,,,,0,0,,,,,False,False,False
2014-01-26,0,18,,,0,,,,,,,41674,,,,,,0,0,,,,,False,False,False
2014-01-27,0,18,,,0,,,,,,,41698,,,,,,0,0,,,,,False,False,False
2014-01-28,0,18,,,0,,,,,,,41722,,,,,,0,0,,,,,False,False,False
2014-01-29,0,17,,,0,,,,,,,41746,,,,,,0,0,,,,,False,False,False
2014-01-30,0,17,,,0,,,,,,,41770,,,,,,0,0,,,,,False,False,False
2014-01-31,0,18,,,0,,,,,,,41794,,,,,,0,0,,,,,False,False,False
2014-02-01,0,17,,,0,,,,,,,41818,,,,,,0,0,,,,,False,False,False
2014-02-02,0,17,,,0,,,,,,,41842,,,,,,0,0,,,,,False,False,False
2014-02-03,0,17,,,0,,,,,,,41866,,,,,,0,0,,,,,False,False,False
2014-02-04,0,17,,,0,,,,,,,41890,,,,,,0,0,,,,,False,False,False
2014-02-05,0,17,,,0,,,,,,,41914,,,,,,0,0,,,,,False,False,False
2014-02-06,0,17,,,0,,,,,,,41938,,,,,,0,0,,,,,False,False,False
2014-02-07,0,17,,,0,,,,,,,41962,,,,,,0,0,,,,,False,False,False
2014-02-08,0,17,,,0,,,,,,,41986,,,,,,0,0,,,,,False,False,False
2014-02-09,0,17,,,0,,,,,,,42010,,,,,,0,0,,,,,False,False,False
2014-02-10,0,17,,,0,,,,,,,42034,,,,,,0,0,,,,,False,False,False
2014-02-11,0,17,,,0,,,,,,,42058,,,,,,0,0,,,,,False,False,False
2014-02-12,0,17,,,0,,,,,,,42082,,,,,,0,0,,,,,False,False,False
2014-02-13,0,17,,,0,,,,,,,42106,,,,,,0,0,,,,,False,False,False
2014-02-14,0,17,12123,0,0,58,58,0,0,0,17,42130,0,8240,0,0,5041288,0,0,0,0,0,0,False,False,False
2014-02-15,0,17,12123,0,0,58,58,0,0,0,17,42154,0,8240,0,0,65793529,0,0,0,0,0,0,False,False,False
2014-02-16,0,18,12123,0,0,58,58,0,0,0,18,42178,0,8240,0,0,121013626,0,0,0,0,0,0,False,False,False
2014-02-17,0,18,12123,0,0,58,58,0,0,0,18,42202,0,8240,0,0,218353976,0,0,0,0,0,0,False,False,False
2014-02-18,0,18,12123,0,0,58,58,0,0,0,17,42226,0,8240,0,0,304884146,0,0,0,0,0,0,False,False,False
2014-02-19,0,18,12123,0,0,58,58,0,0,0,17,42250,0,8240,0,0,396489053,0,0,0,0,0,0,False,False,False
2014-02-20,0,18,12123,0,0,58,58,0,0,0,17,42274,0,8240,0,0,272315417,0,0,0,0,0,0,False,False,False
2014-02-21,0,18,12123,0,0,58,58,0,0,0,18,42298,0,8240,0,0,376259664,0,0,0,0,0,0,False,False,False
2014-02-22,0,17,12123,0,0,58,58,0,0,0,17,42322,0,8240,0,0,419867337,0,0,0,0,0,0,False,False,False
2014-02-23,0,17,12123,0,0,58,58,0,0,0,17,42346,0,8240,0,0,438836337,0,0,0,0,0,0,False,False,False
2014-02-24,0,17,12123,0,0,58,58,0,0,0,17,42370,0,8240,0,0,443232147,0,0,0,0,0,0,False,False,False
