date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 192: Power-Off_Retract_Count (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 193: Load_Cycle_Count (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value)
2015-12-23,0,29,0,1,1,0,0,13,0,1,0,0,0,0,0,0,0,0
2015-12-24,0,28,0,1,1,0,0,37,0,1,0,0,0,0,0,0,0,0
2015-12-25,0,28,0,1,1,0,0,61,0,1,0,0,0,0,0,0,0,0
2015-12-26,0,29,0,1,1,0,0,85,0,2,0,0,0,0,0,0,0,0
2015-12-27,0,28,0,1,1,0,0,109,0,3,0,0,0,0,0,0,0,0
2015-12-28,0,29,0,1,1,0,0,133,0,3,0,0,0,0,0,0,0,0
2015-12-29,0,28,0,1,1,0,0,157,0,4,0,0,0,0,0,0,0,0
2015-12-30,0,28,0,1,1,0,0,181,0,5,0,0,0,0,0,0,0,0
2015-12-31,0,28,0,1,1,0,0,205,0,6,0,0,0,0,0,0,0,0
2016-01-01,0,28,0,1,1,0,0,229,0,7,0,0,0,0,0,0,0,0
2016-01-02,0,28,0,1,1,0,0,252,0,7,0,0,0,0,0,0,0,0
2016-01-03,0,29,0,1,1,0,0,277,0,8,0,0,0,0,0,0,0,0
2016-01-04,0,29,0,1,1,0,0,301,0,9,0,0,0,0,0,0,0,0
2016-01-05,0,29,0,1,1,0,0,324,0,10,0,0,0,0,0,0,0,0
2016-01-06,0,29,0,1,1,0,0,349,0,10,0,0,0,0,0,0,0,0
2016-01-07,0,29,0,1,1,0,0,373,0,11,0,0,0,0,0,0,0,0
2016-01-08,0,28,0,1,1,0,0,396,0,12,0,0,0,0,0,0,0,0
2016-01-09,0,29,0,1,1,0,0,421,0,13,0,0,0,0,0,0,0,0
2016-01-10,0,29,0,1,1,0,0,445,0,14,0,0,0,0,0,0,0,0
2016-01-11,0,29,0,1,1,0,0,468,0,15,0,0,0,0,0,0,0,0
2016-01-12,0,29,0,1,1,0,0,493,0,15,0,0,0,0,0,0,0,0
2016-01-13,0,29,0,1,1,0,0,517,0,16,0,0,0,0,0,0,0,0
2016-01-14,0,29,0,1,1,0,0,540,0,17,0,0,0,0,0,0,0,0
2016-01-15,0,29,0,1,1,0,0,564,0,18,0,0,0,0,0,0,0,0
2016-01-16,0,29,0,1,1,0,0,589,0,18,0,0,0,0,0,0,0,0
2016-01-17,0,29,0,1,1,0,0,612,0,19,0,0,0,0,0,0,0,0
2016-01-18,0,28,0,1,1,0,0,636,0,20,0,0,0,0,0,0,0,0
2016-01-19,0,28,0,1,1,0,0,661,0,21,0,0,0,0,0,0,0,0
2016-01-20,0,28,0,1,1,0,0,684,0,21,0,0,0,0,0,0,0,0
2016-01-21,0,28,0,1,1,0,0,708,0,22,0,0,0,0,0,0,0,0
2016-01-22,0,28,0,1,1,0,0,732,0,23,0,0,0,0,0,0,0,0
2016-01-23,0,28,0,1,1,0,0,756,0,24,0,0,0,0,0,0,0,0
2016-01-24,0,29,0,1,1,0,0,780,0,24,0,0,0,0,0,0,0,0
2016-01-25,0,30,0,1,1,0,0,804,0,25,0,0,0,0,0,0,0,0
2016-01-26,0,29,0,1,1,0,0,828,0,26,0,0,0,0,0,0,0,0
2016-01-27,0,29,0,1,1,0,0,852,0,27,0,0,0,0,0,0,0,0
2016-01-28,0,29,0,1,1,0,0,876,0,28,0,0,0,0,0,0,0,0
2016-01-29,0,28,0,1,1,0,0,900,0,28,0,0,0,0,0,0,0,0
2016-01-30,0,28,0,1,1,0,0,924,0,29,0,0,0,0,0,0,0,0
2016-01-31,0,28,0,1,1,0,0,948,0,30,0,0,0,0,0,0,0,0
2016-02-01,0,29,0,1,1,0,0,972,0,31,0,0,0,0,0,0,0,0
2016-02-02,0,29,0,1,1,0,0,996,0,31,0,0,0,0,0,0,0,0
2016-02-03,0,29,0,1,1,0,0,1020,0,32,0,0,0,0,0,0,0,0
2016-02-04,0,29,0,1,1,0,0,1044,0,33,0,0,0,0,0,0,0,0
2016-02-05,0,30,0,1,1,0,0,1068,0,34,0,0,0,0,0,0,0,0
2016-02-06,0,28,0,1,1,0,0,1092,0,35,0,0,0,0,0,0,0,0
2016-02-07,0,28,0,1,1,0,0,1115,0,35,0,0,0,0,0,0,0,0
2016-02-08,0,29,0,1,1,0,0,1140,0,36,0,0,0,0,0,0,0,0
2016-02-09,0,28,0,1,1,0,0,1164,0,37,0,0,0,0,0,0,0,0
2016-02-10,0,28,0,1,1,0,0,1187,0,38,0,0,0,0,0,0,0,0
2016-02-11,0,28,0,1,1,0,0,1212,0,39,0,0,0,0,0,0,0,0
2016-02-12,0,28,0,1,1,0,0,1236,0,39,0,0,0,0,0,0,0,0
2016-02-13,0,28,0,1,1,0,0,1259,0,40,0,0,0,0,0,0,0,0
2016-02-14,0,28,0,1,1,0,0,1283,0,41,0,0,0,0,0,0,0,0
2016-02-15,0,28,0,1,1,0,0,1308,0,42,0,0,0,0,0,0,0,0
2016-02-16,0,28,0,1,1,0,0,1331,0,43,0,0,0,0,0,0,0,0
2016-02-17,0,28,0,1,1,0,0,1355,0,44,0,0,0,0,0,0,0,0
2016-02-18,0,29,0,1,1,0,0,1380,0,44,0,0,0,0,0,0,0,0
2016-02-19,0,28,0,1,1,0,0,1403,0,45,0,0,0,0,0,0,0,0
2016-02-20,0,29,0,1,1,0,0,1427,0,46,0,0,0,0,0,0,0,0
2016-02-21,0,29,0,1,1,0,0,1452,0,47,0,0,0,0,0,0,0,0
2016-02-22,0,28,0,1,1,0,0,1475,0,48,0,0,0,0,0,0,0,0
2016-02-23,0,29,0,1,1,0,0,1499,0,49,0,0,0,0,0,0,0,0
2016-02-24,0,28,0,1,1,0,0,1523,0,49,0,0,0,0,0,0,0,0
2016-02-25,0,29,0,1,1,0,0,1547,0,50,0,0,0,0,0,0,0,0
2016-02-26,0,29,0,1,1,0,0,1571,0,51,0,0,0,0,0,0,0,0
2016-02-27,0,29,0,1,1,0,0,1595,0,52,0,0,0,0,0,0,0,0
2016-02-28,0,28,0,1,1,0,0,1619,0,52,0,0,0,0,0,0,0,0
2016-02-29,0,28,0,1,1,0,0,1643,0,53,0,0,0,0,0,0,0,0
2016-03-01,0,28,0,1,1,0,0,1667,0,54,0,0,0,0,0,0,0,0
2016-03-02,0,29,0,1,1,0,0,1691,0,55,0,0,0,0,0,0,0,0
2016-03-03,0,28,0,1,1,0,0,1715,0,55,0,0,0,0,0,0,0,0
2016-03-04,0,28,0,1,1,0,0,1739,0,56,0,0,0,0,0,0,0,0
2016-03-05,0,28,0,1,1,0,0,1763,0,57,0,0,0,0,0,0,0,0
2016-03-06,0,30,0,1,1,0,0,1787,0,58,0,0,0,0,0,0,0,0
2016-03-07,0,27,0,1,1,0,0,1811,0,58,0,0,0,0,0,0,0,0
2016-03-08,0,27,0,1,1,0,0,1835,0,59,0,0,0,0,0,0,0,0
2016-03-09,0,26,0,1,1,0,0,1859,0,60,0,0,0,0,0,0,0,0
2016-03-10,0,27,0,1,1,0,0,1883,0,61,0,0,0,0,0,0,0,0
